BirthYear,animalGender,AnimalName,DogCount
2001,M,BONKERS,1
2001,M,BONNY,1
2001,M,BONO,1
2001,M,BONZ,1
2001,M,BOO,6
2001,M,BOOBEE,1
2001,M,BOOBOO,2
2001,M,BOODA,1
2001,M,BOOGIE,4
2001,M,BOOJOO,1
2001,M,BOOKA,1
2001,M,BOOKABOOM,1
2001,M,BOOKER,1
2001,M,BOOKIE,1
2001,M,BOOMA,1
2001,M,BOOMER,10
2001,M,BOONE,1
2001,M,BOONIE,2
2001,M,BOONKIE,1
2001,M,BOOTS,2
2001,M,BOOTSBROWN,1
2001,M,BOOTSIE,1
2001,M,BOOTSY,1
2001,M,BORILLO,1
2001,M,BORIQUA,1
2001,M,BORU,1
2001,M,BOSCO,27
2001,M,BOSCOE,1
2001,M,BOSHI,2
2001,M,BOSIE,1
2001,M,BOSLEY,3
2001,M,BOSS,6
2001,M,BOSTON,4
2001,M,BOUBIE,1
2001,M,BOUBOU,1
2001,M,BOUNCE,1
2001,M,BOUNCER,1
2001,M,BOUNTY,2
2001,M,BOW,2
2001,M,BOWIE,1
2001,M,BOWSER,1
2001,M,BOXER,1
2001,M,BOXY,1
2001,M,BOY,5
2001,M,BOYSKI,1
2001,M,BOZO,1
2001,M,BQ,1
2001,M,BRADLEY,2
2001,M,BRADY,5
2001,M,BRANDO,4
2001,M,BRANDON,2
2001,M,BRANDY,8
2001,M,BRASCO,1
2001,M,BRAUNY,1
2001,M,BRENDAN,1
2001,M,BREWSTER,2
2001,M,BRIAN,2
2001,M,BRICK,2
2001,M,BRIGUM,1
2001,M,BRIMSTONE,1
2001,M,BRISCO,1
2001,M,BRITANNICU,1
2001,M,BROADCASTE,1
2001,M,BROADWAY,1
2001,M,BROCK,1
2001,M,BRODIE,5
2001,M,BRODY,2
2001,M,BROMAN,1
2001,M,BRONCO,2
2001,M,BRONO,1
2001,M,BRONTE,1
2001,M,BRONX,6
2001,M,BRONZE,2
2001,M,BROOKLYN,7
2001,M,BROTHER,1
2001,M,BROVKO,2
2001,M,BROWN,1
2001,M,BROWNIE,43
2001,M,BROWNIEE,1
2001,M,BROWNY,10
2001,M,BROWZER,1
2001,M,BRUCE,5
2001,M,BRUISER,8
2001,M,BRUIZER,1
2001,M,BRUNO,40
2001,M,BRUTIS,2
2001,M,BRUTUS,13
2001,M,BRYAN,2
2001,M,BRYCE,1
2001,M,BUBBA,4
2001,M,BUBBLE,1
2001,M,BUBU,2
2001,M,BUCA,1
2001,M,BUCK,6
2001,M,BUCKLEY,2
2001,M,BUCKWEAT,2
2001,M,BUCKY,4
2001,M,BUD,1
2001,M,BUDA,2
2001,M,BUDDA,2
2001,M,BUDDAH,1
2001,M,BUDDHA,6
2001,M,BUDDIE,1
2001,M,BUDDY,148
2001,M,BUDDY-L,1
2001,M,BUDDY-MUIRHEAD,1
2001,M,BUDHA,2
2001,M,BUDO,1
2001,M,BUDWEISER,1
2001,M,BUEHLE,1
2001,M,BUFFY,2
2001,M,BUFO,1
2001,M,BUG-Z,1
2001,M,BUGGER,1
2001,M,BUGGS,1
2001,M,BUGSEY,2
2001,M,BUGSY,8
2001,M,BUGZIE,1
2001,M,BULL,3
2001,M,BULLET,13
2001,M,BULLY,4
2001,M,BULWIN,1
2001,M,BUMBLE,1
2001,M,BUNJI,2
2001,M,BUNKER,2
2001,M,BUNKY,2
2001,M,BURGLAR,2
2001,M,BURLAP,1
2001,M,BURT,1
2001,M,BURTON,1
2001,M,BURUNDANGA,1
2001,M,BUSE,1
2001,M,BUSH,1
2001,M,BUSTA,18
2001,M,BUSTACHANC,1
2001,M,BUSTER,69
2001,M,BUSTER.R,1
2001,M,BUTCH,10
2001,M,BUTCHY,1
2001,M,BUTKUS,1
2001,M,BUTO,1
2001,M,BUTTA,1
2001,M,BUTTER,2
2001,M,BUTTERCUP,2
2001,M,BUTTERSCOT,1
2001,M,BUTTON,1
2001,M,BUTTONS,4
2001,M,BUZZ,5
2001,M,BUZZBEE,1
2001,M,BWN,1
2001,M,BYKISS,1
2001,M,BYRON,1
2001,M,BYSON,2
2001,M,C,1
2001,M,C-K,1
2001,M,C.J,1
2001,M,C.J.,2
2001,M,CABOT,1
2001,M,CABROAN,1
2001,M,CACHILULU,1
2001,M,CACHIRULO,1
2001,M,CADDY,1
2001,M,CAESAR,5
2001,M,CAFFIENE,1
2001,M,CAI,1
2001,M,CAIN,2
2001,M,CAINE,1
2001,M,CAJU,1
2001,M,CAJUN,1
2001,M,CAL,2
2001,M,CALDER,1
2001,M,CALEB,2
2001,M,CALI,1
2001,M,CALLAWAY,1
2001,M,CALVIN,7
2001,M,CAMANO,1
2001,M,CAMBO,1
2001,M,CAMERON,1
2001,M,CAMPER,1
2001,M,CAMRON,1
2001,M,CANDY,2
2001,M,CANELLO,1
2001,M,CANIBUS,1
2001,M,CANIO,1
2001,M,CANITO,2
2001,M,CANNABIS,1
2001,M,CANO,1
2001,M,CANYON,2
2001,M,CAPACCINO,1
2001,M,CAPER,1
2001,M,CAPO,1
2001,M,CAPONE,12
2001,M,CAPPUCCINO,1
2001,M,CAPPUCHINO,1
2001,M,CAPPY,1
2001,M,CAPRICORN,3
2001,M,CAPTAIN,3
2001,M,CARAMEL,1
2001,M,CARINO,1
2001,M,CARLITOS,2
2001,M,CARLOS,1
2001,M,CARLTON,2
2001,M,CARMELLO,1
2001,M,CARMELO,1
2001,M,CARMEN,1
2001,M,CARMINE,1
2001,M,CARPER,1
2001,M,CARSON,1
2001,M,CARTER,5
2001,M,CASAMEYER,1
2001,M,CASEY,16
2001,M,CASH,6
2001,M,CASHMERE,2
2001,M,CASINO,1
2001,M,CASIQUE,3
2001,M,CASIUS,1
2001,M,CASPER,12
2001,M,CASPERWUPP,1
2001,M,CASSIUS,1
2001,M,CASTRO,4
2001,M,CASYE,3
2001,M,CATALINO,1
2001,M,CAYMAN,2
2001,M,CAZAR,1
2001,M,CAZAR'SRIO,1
2001,M,CEASAR,9
2001,M,CEASER,6
2001,M,CEAZAR,1
2001,M,CEESAR,1
2001,M,CELESTE,1
2001,M,CEREAL,1
2001,M,CERVANTES,1
2001,M,CESAR,1
2001,M,CHABLIS,2
2001,M,CHACE,1
2001,M,CHACHI,2
2001,M,CHADWICK,1
2001,M,CHAIRMAN,1
2001,M,CHAMMP,1
2001,M,CHAMP,24
2001,M,CHAMPION,4
2001,M,CHAMPOY,2
2001,M,CHANCE,14
2001,M,CHANDLER,3
2001,M,CHANGO,2
2001,M,CHANTS,1
2001,M,CHAOS,3
2001,M,CHAPA,1
2001,M,CHARCOAL,2
2001,M,CHARLEE,1
2001,M,CHARLES,6
2001,M,CHARLEY,7
2001,M,CHARLIE,81
2001,M,CHARLY,3
2001,M,CHARM,2
2001,M,CHARMER,1
2001,M,CHASE,7
2001,M,CHAUCER,1
2001,M,CHAUNCEY,1
2001,M,CHAVITO,1
2001,M,CHAYANNE,1
2001,M,CHAZ,2
2001,M,CHAZZ,3
2001,M,CHCIHI,1
2001,M,CHEE,1
2001,M,CHEE-CHEE,1
2001,M,CHEEBOO,1
2001,M,CHEECH,5
2001,M,CHEENO,1
2001,M,CHELIS,1
2001,M,CHER,1
2001,M,CHEROKEE,3
2001,M,CHERRY,1
2001,M,CHESTEA,1
2001,M,CHESTER,24
2001,M,CHESTNUT,2
2001,M,CHESTY,1
2001,M,CHEWBACCA,5
2001,M,CHEWIE,2
2001,M,CHEWY,21
2001,M,CHI,4
2001,M,CHI-CHI,1
2001,M,CHI-LUPA,1
2001,M,CHIBBIE,2
2001,M,CHIBO,1
2001,M,CHICAGO,1
2001,M,CHICHI,2
2001,M,CHICKEN,1
2001,M,CHICKY,1
2001,M,CHICO,30
2001,M,CHICO-PEDR,1
2001,M,CHIEF,8
2001,M,CHIGUI,1
2001,M,CHIHUAHUA,2
2001,M,CHIKO,1
2001,M,CHILI,2
2001,M,CHILLIE,1
2001,M,CHIN,1
2001,M,CHINKY,1
2001,M,CHINO,11
2001,M,CHIP,14
2001,M,CHIP-CHIP,1
2001,M,CHIPPER,4
2001,M,CHIPPY,1
2001,M,CHIPS,2
2001,M,CHIQUI,1
2001,M,CHIQUITA,1
2001,M,CHIQUITIN,2
2001,M,CHIQUITO,5
2001,M,CHISPI,1
2001,M,CHISPITA,1
2001,M,CHOCHE,1
2001,M,CHOCOCHIPS,1
2001,M,CHOCOLAT,1
2001,M,CHOCOLATE,3
2001,M,CHOKY,1
2001,M,CHOMPER,1
2001,M,CHOMPSKY,1
2001,M,CHONCO,1
2001,M,CHOO,1
2001,M,CHOPPER,3
2001,M,CHOPS,1
2001,M,CHOVY,1
2001,M,CHRISTAN,1
2001,M,CHRISTIAN,1
2001,M,CHRISTMAS,1
2001,M,CHRISTO,1
2001,M,CHRISTOPHE,1
2001,M,CHRITON,2
2001,M,CHRLIE,1
2001,M,CHROME,1
2001,M,CHRONIC,4
2001,M,CHUBBLES,1
2001,M,CHUBBY,3
2001,M,CHUBI,1
2001,M,CHUCHO,2
2001,M,CHUCK,1
2001,M,CHUCKIE,3
2001,M,CHUCKY,14
2001,M,CHUEY,1
2001,M,CHUKA,2
2001,M,CHULO,6
2001,M,CHUNK,1
2001,M,CHUNKY,2
2001,M,CHUY,1
2001,M,CICIO,1
2001,M,CIFFORD,1
2001,M,CIN,1
2001,M,CINDER,1
2001,M,CINNAMON,4
2001,M,CINO,1
2001,M,CIRO,1
2001,M,CISCO,6
2001,M,CJ,3
2001,M,CLANCEY,1
2001,M,CLANCY,2
2001,M,CLARENCE,6
2001,M,CLARK,3
2001,M,CLAUDE,2
2001,M,CLAY,2
2001,M,CLEMENT,1
2001,M,CLEO,1
2001,M,CLICQUOT,2
2001,M,CLIFFER,1
2001,M,CLIFFORD,8
2001,M,CLIFFY,1
2001,M,CLINTON,1
2001,M,CLIVE,2
2001,M,CLOUD,3
2001,M,CLOUDY,1
2001,M,CLOUDY_H,2
2001,M,CLOVER,1
2001,M,CLYDE,8
2001,M,COACH,1
2001,M,COAL,1
2001,M,COALI,1
2001,M,COBE,3
2001,M,COBEY,1
2001,M,COBI,2
2001,M,COBY,4
2001,M,COCEY,1
2001,M,COCLO,1
2001,M,COCO,53
2001,M,COCOA,10
2001,M,CODIE,3
2001,M,CODY,45
2001,M,CODY.G,1
2001,M,CODYBLAKE,1
2001,M,COFFEE,1
2001,M,COFI,1
2001,M,COFY,1
2001,M,COGNI,1
2001,M,COKI,2
2001,M,COKY,1
2001,M,COLBY,2
2001,M,COLD,2
2001,M,COLDEN,1
2001,M,COLE,2
2001,M,COLOGNE,1
2001,M,COLORADO,1
2001,M,COLOSSUS,2
2001,M,COLT,1
2001,M,COLTER,2
2001,M,COMET,4
2001,M,COMO,1
2001,M,COMPANY,1
2001,M,CONAN,4
2001,M,CONNOR,4
2001,M,COOGAN,1
2001,M,COOGIE,2
2001,M,COOJO,1
2001,M,COOKIE,8
2001,M,COOLEN,1
2001,M,COOPER,20
2001,M,COPELAND,1
2001,M,COPPER,5
2001,M,COPPERMOON,2
2001,M,COPY,1
2001,M,COQUI,1
2001,M,COQUITO,1
2001,M,COREY,3
2001,M,CORI,1
2001,M,CORKY,4
2001,M,CORLITO,1
2001,M,CORMAC,1
2001,M,CORONA,1
2001,M,CORVO,1
2001,M,CORY,1
2001,M,COSMO,18
2001,M,COTIE,3
2001,M,COTTIE,1
2001,M,COTTON,2
2001,M,COTTONBALL,1
2001,M,COUCHON,1
2001,M,COUNT,1
2001,M,COURAGE,3
2001,M,COWBOY,4
2001,M,COZMO,1
2001,M,CRACKERJACK,1
2001,M,CRACKERS,1
2001,M,CRAIG,1
2001,M,CRAMP,1
2001,M,CREAM,2
2001,M,CRICKET,1
2001,M,CRIS,1
2001,M,CRISIS,1
2001,M,CRISTO,1
2001,M,CRONE,1
2001,M,CRONIC,1
2001,M,CROSBY,1
2001,M,CROSS,1
2001,M,CROUTON,1
2001,M,CRUGER,1
2001,M,CRUSHER,1
2001,M,CRUSUR,1
2001,M,CRYSTAL,1
2001,M,CUBA,1
2001,M,CUBBY,1
2001,M,CUCHI,1
2001,M,CUCHO,1
2001,M,CUDDLES,3
2001,M,CUE,1
2001,M,CUFFY,1
2001,M,CUJO,7
2001,M,CUP,1
2001,M,CUPCAKE,1
2001,M,CUPID,5
2001,M,CUPITO,1
2001,M,CURIOUS,1
2001,M,CURLIE,1
2001,M,CURLY,2
2001,M,CURTIS,2
2001,M,CUSTER,1
2001,M,CUTTER,1
2001,M,CUZ,1
2001,M,CYCLONE,1
2001,M,CYLO,1
2001,M,CYN,1
2001,M,CYPHER,3
2001,M,CYPRESS,1
2001,M,CYRUS,4
2001,M,CZAMI,1
2001,M,CZAR,1
2001,M,D.J.,3
2001,M,DADDY,3
2001,M,DAIMAN,1
2001,M,DAKOTA,8
2001,M,DALE,2
2001,M,DALLAS,3
2001,M,DAMIEN,4
2001,M,DAMOO,3
2001,M,DAMU,1
2001,M,DANBY,1
2001,M,DANCER,2
2001,M,DANDY,2
2001,M,DANGER,4
2001,M,DANGER/NENE,1
2001,M,DANIEL,2
2001,M,DANJA,1
2001,M,DANNY,6
2001,M,DANNYBOY,1
2001,M,DANTE,5
2001,M,DANTE',1
2001,M,DARE,1
2001,M,DAREL,1
2001,M,DARIUS,1
2001,M,DARKIE,1
2001,M,DARTANION,1
2001,M,DARWIN,6
2001,M,DARY,1
2001,M,DASHEL,1
2001,M,DASHIELL,1
2001,M,DAVE,2
2001,M,DAVID,2
2001,M,DAVIDSON,1
2001,M,DAWSON,2
2001,M,DAZ,1
2001,M,DEABO,1
2001,M,DEACON,1
2001,M,DEADEYE,1
2001,M,DEAN,2
2001,M,DEBO,2
2001,M,DEE,2
2001,M,DEE-DEE,1
2001,M,DEEBO,2
2001,M,DEEGAN,1
2001,M,DEEVO,1
2001,M,DEIGO,1
2001,M,DEIMDON,2
2001,M,DEJA,1
2001,M,DEKE,1
2001,M,DEL,1
2001,M,DELANO,1
2001,M,DEMETRISE,1
2001,M,DEMI,1
2001,M,DEMON,2
2001,M,DEMPSEY,3
2001,M,DENDE,1
2001,M,DENI,1
2001,M,DENNIS,1
2001,M,DERBY,2
2001,M,DERRIEN,3
2001,M,DESI,1
2001,M,DESIEL,1
2001,M,DESTINY,1
2001,M,DETROIT,1
2001,M,DEUCE,7
2001,M,DEUS,1
2001,M,DEW,1
2001,M,DEWEY,1
2001,M,DEXTER,12
2001,M,DI,2
2001,M,DIABLO,1
2001,M,DIAMOND,6
2001,M,DIANA&#39;S,1
2001,M,DICE,2
2001,M,DICKIE,1
2001,M,DIDI,1
2001,M,DIEGO,3
2001,M,DIESAL,1
2001,M,DIESEL,22
2001,M,DIESEL_C,1
2001,M,DIESLE,1
2001,M,DIETER,1
2001,M,DIEZEL,2
2001,M,DIGBY,3
2001,M,DIGGER,2
2001,M,DIGGY,1
2001,M,DIGIMON,1
2001,M,DIJON,1
2001,M,DILL,1
2001,M,DILLENGER,3
2001,M,DILLINGER,1
2001,M,DILLON,1
2001,M,DIMITRI,2
2001,M,DINK,1
2001,M,DINO,18
2001,M,DIOGENES,1
2001,M,DIOGGIE,5
2001,M,DIOR,1
2001,M,DIPPER,1
2001,M,DIRTY,2
2001,M,DISCO,1
2001,M,DISNEY,1
2001,M,DITTO,1
2001,M,DIXIE,1
2001,M,DIZZY,3
2001,M,DJ,4
2001,M,DJANGO,1
2001,M,DOBBY,1
2001,M,DOBIE,3
2001,M,DOBO,1
2001,M,DOBY,2
2001,M,DOC,4
2001,M,DOCKY,1
2001,M,DODGE,1
2001,M,DODGER,4
2001,M,DOG,5
2001,M,DOGGIE,1
2001,M,DOGIE,1
2001,M,DOLBY,1
2001,M,DOLLAR,3
2001,M,DOLOMITE,1
2001,M,DOMINICK,1
2001,M,DOMINO,7
2001,M,DON,1
2001,M,DONALD,1
2001,M,DONAVIS,1
2001,M,DONORAN,1
2001,M,DONUT,1
2001,M,DONUTS,1
2001,M,DOODLES,2
2001,M,DOOKEY,1
2001,M,DOOLIN,1
2001,M,DOOLITTLE,1
2001,M,DOPAMINE,1
2001,M,DORY,1
2001,M,DOTS,1
2001,M,DOUG,2
2001,M,DOUGHBOY,1
2001,M,DOUGHNUT,1
2001,M,DOUGLAS,2
2001,M,DOWG,1
2001,M,DOZER,6
2001,M,DR.,1
2001,M,DRAGON,1
2001,M,DRAKE,3
2001,M,DRAMA,1
2001,M,DRAMATYZER,1
2001,M,DRE,1
2001,M,DREW,1
2001,M,DREXEL,1
2001,M,DREYFUS,1
2001,M,DRO,1
2001,M,DRYFUS,1
2001,M,DUBY,1
2001,M,DUCHMASTER,1
2001,M,DUDE,2
2001,M,DUDLEY,6
2001,M,DUDU,1
2001,M,DUECE,1
2001,M,DUFFY,7
2001,M,DUFUS,1
2001,M,DUKE,51
2001,M,DUKEN,1
2001,M,DUKES,1
2001,M,DUKIE,2
2001,M,DULY,1
2001,M,DUNCAN,7
2001,M,DUNKIN',1
2001,M,DUQUE,2
2001,M,DUSTER,1
2001,M,DUSTIE,1
2001,M,DUSTIN,2
2001,M,DUSTY,14
2001,M,DUTCH,16
2001,M,DYLAN,9
2001,M,DYMOO,1
2001,M,DYNAMITE,1
2001,M,E,1
2001,M,EAGLE,2
2001,M,EARNEST,1
2001,M,EARTHQUAKE,1
2001,M,EASTER,1
2001,M,EAZY,1
2001,M,EBONY,1
2001,M,ECKO,1
2001,M,EDDIE,11
2001,M,EDGAR,3
2001,M,EDMUND,1
2001,M,EDWARDS,1
2001,M,EFES,1
2001,M,EGAN,1
2001,M,EGGY,1
2001,M,EGORE,1
2001,M,EINSTEIN,3
2001,M,EISENHOWER,1
2001,M,EL,2
2001,M,ELI,6
2001,M,ELIGH,1
2001,M,ELIOTT,1
2001,M,ELLIOT,1
2001,M,ELLIOTT,1
2001,M,ELLSWORTH,1
2001,M,ELMO,2
2001,M,ELVIS,12
2001,M,ELVISZE,1
2001,M,ELWAY,1
2001,M,ELY,1
2001,M,EMIT,1
2001,M,EMMETT,1
2001,M,EMMITT,4
2001,M,EMMO,1
2001,M,ENRICO,1
2001,M,ENVY,2
2001,M,ENYCE,1
2001,M,ENYCHE,1
2001,M,ENZO,4
2001,M,ERNEST,1
2001,M,ERNIE,9
2001,M,ESCO,2
2001,M,ESCOBAR,1
2001,M,ESKIMO,1
2001,M,ESKOMYBUDDY,1
2001,M,ETHAN,1
2001,M,EXPRICER,1
2001,M,EYGPT,1
2001,M,FABIO,1
2001,M,FACE,2
2001,M,FACHI,1
2001,M,FAITH,2
2001,M,FANG,1
2001,M,FANY,1
2001,M,FAROL,1
2001,M,FATTY,2
2001,M,FAULKNER,1
2001,M,FAYMO,1
2001,M,FAZUL,1
2001,M,FEBO,1
2001,M,FEDERICO,1
2001,M,FELIX,3
2001,M,FELLOW,1
2001,M,FELONY,3
2001,M,FEMMO,1
2001,M,FENDER,2
2001,M,FENIX,1
2001,M,FENWAY,1
2001,M,FENWICK,2
2001,M,FERBEY,1
2001,M,FERGUS,4
2001,M,FEZ,1
2001,M,FEZZIWIT,1
2001,M,FI-FI,1
2001,M,FIDEL,2
2001,M,FIDO,3
2001,M,FIFI,1
2001,M,FIFO,1
2001,M,FIGARO,3
2001,M,FILBERT,1
2001,M,FILLIP,1
2001,M,FINBAR,5
2001,M,FINCH,1
2001,M,FINN,3
2001,M,FINNEGAN,2
2001,M,FINNEY,1
2001,M,FINNLEY,1
2001,M,FINNY,3
2001,M,FINSTER,1
2001,M,FIRE,1
2001,M,FITO,1
2001,M,FITZ,1
2001,M,FLAFFY,1
2001,M,FLAG,1
2001,M,FLEA,1
2001,M,FLETCH,1
2001,M,FLETCHER,1
2001,M,FLICK,1
2001,M,FLIP,1
2001,M,FLOP,1
2001,M,FLOPPY,3
2001,M,FLOYD,3
2001,M,FLUFFLY,1
2001,M,FLUFFY,40
2001,M,FLUFFY.P,1
2001,M,FLUKE,1
2001,M,FLYIN,2
2001,M,FLYNT,1
2001,M,FOFINHO,1
2001,M,FONTI,1
2001,M,FONZIE,2
2001,M,FOREST,3
2001,M,FORT,1
2001,M,FOSTER,2
2001,M,FOX,3
2001,M,FOXY,1
2001,M,FOZZIE,3
2001,M,FRAN,1
2001,M,FRANCHCO,1
2001,M,FRANK,5
2001,M,FRANKIE,20
2001,M,FRANKIE-S,1
2001,M,FRANKLIN,2
2001,M,FRANKY,1
2001,M,FRANZ,2
2001,M,FRASIER,4
2001,M,FRAZIER,1
2001,M,FRED,13
2001,M,FREDDIE,2
2001,M,FREDDY,6
2001,M,FREDI,1
2001,M,FREDO,2
2001,M,FREDRICK,1
2001,M,FREE,1
2001,M,FREEDOM,1
2001,M,FREEWAY,1
2001,M,FRENCHIE,1
2001,M,FRENCHY,1
2001,M,FRIDAY,1
2001,M,FRIJOLITO,1
2001,M,FRISCO,1
2001,M,FRISK,1
2001,M,FRISKIE,1
2001,M,FRITZ,4
2001,M,FRITZI,1
2001,M,FRODO,4
2001,M,FROSTY,3
2001,M,FU,1
2001,M,FUBU,1
2001,M,FUDGE,2
2001,M,FUDGIE,2
2001,M,FUGI,1
2001,M,FULGA,1
2001,M,FULLER,1
2001,M,FUPA,1
2001,M,FURBY,1
2001,M,FURRY,1
2001,M,FUZZY,3
2001,M,G,3
2001,M,GABLE,1
2001,M,GADGET,1
2001,M,GALAHAD,1
2001,M,GAMBIT,4
2001,M,GANDILF,1
2001,M,GANGSTA,2
2001,M,GANGSTAR,1
2001,M,GANGSTER,1
2001,M,GANSETT,1
2001,M,GANSTA,2
2001,M,GARY,1
2001,M,GASPER,1
2001,M,GATEWAY,1
2001,M,GATOR,1
2001,M,GATSBY,3
2001,M,GAUDI,1
2001,M,GAUGE,1
2001,M,GAUSS,1
2001,M,GEBRAIL,1
2001,M,GEE,2
2001,M,GELLYBEAN,1
2001,M,GEM,1
2001,M,GENERAL,1
2001,M,GENESIS,2
2001,M,GENJE,1
2001,M,GENJI-SIMB,1
2001,M,GENOVESE,2
2001,M,GENTLEMAN,1
2001,M,GENUWINE,1
2001,M,GEORDIE,2
2001,M,GEORGE,18
2001,M,GEORGES,1
2001,M,GEORGIE,6
2001,M,GERONIMO,2
2001,M,GERRY,1
2001,M,GERSHWIN,3
2001,M,GIAMBI,1
2001,M,GIBSON,2
2001,M,GIDEON,1
2001,M,GIFFORD,1
2001,M,GIGIO,2
2001,M,GILBERT,1
2001,M,GIMO,1
2001,M,GINGER,3
2001,M,GINGERY'S,1
2001,M,GINGI,1
2001,M,GINO,4
2001,M,GIORGIO,2
2001,M,GIOVANNI,1
2001,M,GISMO,3
2001,M,GIZMO,64
2001,M,GOBE,1
2001,M,GOBI,1
2001,M,GOERGIE,1
2001,M,GOJI,1
2001,M,GOKU,4
2001,M,GOLAITH,1
2001,M,GOLD,2
2001,M,GOLDEN,3
2001,M,GOLDIE,3
2001,M,GOLIAT,1
2001,M,GOLIATH,9
2001,M,GOMEZ,1
2001,M,GONZO,1
2001,M,GOODIE,1
2001,M,GOOFY,3
2001,M,GOOSE,1
2001,M,GORDO,6
2001,M,GORDON,1
2001,M,GORDY,1
2001,M,GORILLA,1
2001,M,GORKY,1
2001,M,GOTTI,6
2001,M,GRACE,1
2001,M,GRAEME,1
2001,M,GREGORY,2
2001,M,GRENDEL,1
2001,M,GRIFF,1
2001,M,GRIFFIN,5
2001,M,GRILLY,1
2001,M,GRIM,1
2001,M,GRIMM,2
2001,M,GRIMMY,1
2001,M,GRIZZLY,2
2001,M,GROGAN,1
2001,M,GROUCHO,2
2001,M,GROVE,1
2001,M,GROVER,2
2001,M,GUAPO,4
2001,M,GUCCI,9
2001,M,GUCHI,1
2001,M,GUCHIE,1
2001,M,GUESS,1
2001,M,GUIMAUVE,1
2001,M,GUINNESS,7
2001,M,GULLIVER,1
2001,M,GULLY,2
2001,M,GUNDAMAMUR,1
2001,M,GUNNAR,1
2001,M,GUNNER,1
2001,M,GUNTHER,2
2001,M,GUS,13
2001,M,GUSTO,2
2001,M,GUTHRIE,1
2001,M,GUY,1
2001,M,GYRO,1
2001,M,GYSMO,1
2001,M,HABIBI,1
2001,M,HAGGIS,1
2001,M,HAIFA,1
2001,M,HAILEY,2
2001,M,HAIRY,1
2001,M,HAKARAIA,2
2001,M,HALLY,1
2001,M,HAMILTON,3
2001,M,HAMLET,2
2001,M,HAMMIE,1
2001,M,HANDSOME,1
2001,M,HANK,5
2001,M,HANNIBAL,8
2001,M,HANS,1
2001,M,HANSI,3
2001,M,HANSON,1
2001,M,HAPCIKA,1
2001,M,HAPPY,8
2001,M,HAPPYGOLUCKY,1
2001,M,HARDI,1
2001,M,HARLAN,2
2001,M,HARLEY,13
2001,M,HARLOW,1
2001,M,HAROLD,1
2001,M,HARPER,1
2001,M,HARPO,3
2001,M,HARRY,31
2001,M,HARVEY,3
2001,M,HAVOK,1
2001,M,HAWK,1
2001,M,HAWKEYE,1
2001,M,HAZE,2
2001,M,HAZEL,1
2001,M,HAZES,1
2001,M,HECTOR,2
2001,M,HEDWIG,1
2001,M,HEINEKEN,2
2001,M,HEMLOCK,1
2001,M,HEN,1
2001,M,HENDRIX,1
2001,M,HENNESSEY,1
2001,M,HENNESSY,2
2001,M,HENNESY,1
2001,M,HENRI,3
2001,M,HENRY,34
2001,M,HENZEL,1
2001,M,HERB,1
2001,M,HERBIE,4
2001,M,HERCHEY,2
2001,M,HERCULES,13
2001,M,HERCULIES,1
2001,M,HERLOT,1
2001,M,HERMES,1
2001,M,HERO,3
2001,M,HERRO,1
2001,M,HERSCHEL,1
2001,M,HERSHEY,15
2001,M,HICKORY,1
2001,M,HIGGINS,2
2001,M,HIMZAH,1
2001,M,HINDU,1
2001,M,HIRO,1
2001,M,HITCHCOCK,3
2001,M,HOBBES,1
2001,M,HOBBITON,1
2001,M,HOBO,1
2001,M,HOGAN,2
2001,M,HOGDOGS,1
2001,M,HOLIDAY,1
2001,M,HOMEO,1
2001,M,HOMER,6
2001,M,HOMMER,1
2001,M,HOMMIE,1
2001,M,HOMUS,1
2001,M,HONDO,1
2001,M,HONEY,5
2001,M,HONEYBOY,1
2001,M,HOOBLEY,1
2001,M,HOOCH,3
2001,M,HOOLIGAN,1
2001,M,HOOTCH,1
2001,M,HOOTIE,1
2001,M,HOOVER,1
2001,M,HOPE,1
2001,M,HORATIO,2
2001,M,HOSHI,1
2001,M,HOSS,3
2001,M,HOUA,1
2001,M,HOUDINI,2
2001,M,HOVA,3
2001,M,HOWEY,1
2001,M,HOWIE,1
2001,M,HUBERD,1
2001,M,HUDSON,10
2001,M,HUEY,2
2001,M,HUGO,4
2001,M,HUKE,1
2001,M,HUNTER,17
2001,M,HURCULES,1
2001,M,HURLEY,1
2001,M,HURRICANE,2
2001,M,HUSKER,1
2001,M,HUSKIE,1
2001,M,HUSKY,6
2001,M,HUTCH,2
2001,M,HUXLEY,1
2001,M,HYPER,2
2001,M,ICE,6
2001,M,ICHIRO,1
2001,M,ICKIS,1
2001,M,ICY,1
2001,M,IGGER S.,1
2001,M,IGGY,2
2001,M,IGNATIUS,1
2001,M,IGORE,1
2001,M,IKE,4
2001,M,IKER,1
2001,M,ILYA,1
2001,M,IMBA,2
2001,M,INDI,1
2001,M,INDIANA,3
2001,M,INDIE,1
2001,M,INDY,4
2001,M,INFINIT,1
2001,M,INKY,1
2001,M,IRA,1
2001,M,IRON,1
2001,M,IRVING,1
2001,M,ISAAC,3
2001,M,ISACC,1
2001,M,ISKOLD,1
2001,M,ITCHY,1
2001,M,ITEI,1
2001,M,ITZI,1
2001,M,IVAN,1
2001,M,IZZO,2
2001,M,IZZY,3
2001,M,J,3
2001,M,J.,1
2001,M,J.C.,1
2001,M,J.D.,1
2001,M,JAAN,2
2001,M,JAB,1
2001,M,JABA,1
2001,M,JABO,1
2001,M,JAC,1
2001,M,JACEK,1
